factset_fund_id,fs_perm_sec_id,fsym_id,security_name,FS_Market_Value,FS_Position,Upper_Case Name,Lower_case_name,Mkt Val,Pos
04CC29-E,FZS6F4-S-IT,FZS6F4-S,UNICREDIT SPA  ORD,833565012,64710395,CATHAY FINANCIAL HLDGS CO LTD  ORD,Cathay Financial Hldgs Co Ltd  Ord,160982948,119986992
04CC29-E,CM333K-S-US,CM333K-S,BOOKING HOLDINGS INC  COM,831775991,441985,HUA NAN FINANCIAL HOLDING CO  ORD,Hua Nan Financial Holding Co  Ord,81671484,119593334
04CC29-E,SDCJ96-S-US,SDCJ96-S,SEMPRA ENERGY  COM,831061974,5936581,PT INDOFOOD CBP SUKSES MAKMUR  ORD,Pt Indofood Cbp Sukses Makmur  Ord,87376557,117227322
04CC29-E,WK0PT4-S-ES,WK0PT4-S,TELEFONICA SA  ORD,830655329,99942167,CHINA CINDA ASSET MANAGEMENT  ORD H,China Cinda Asset Management  Ord H,26273286,116176370
04CC29-E,NS0HCG-S-BR,NS0HCG-S,PETROBRAS  ORD,829231961,100394074,SINGAPORE TELECOM LTD  ORD,Singapore Telecom Ltd  Ord,299268323,115992327
04CC29-E,N91ZBG-S-US,N91ZBG-S,LOWES COS INC  COM,829005537,7678110,CP POKPHAND CO LTD  ORD,Cp Pokphand Co Ltd  Ord,10024667,113709928
04CC29-E,G0YQ1D-S-BR,G0YQ1D-S,VALE SA  ORD,816247674,58085419,KRUNG THAI BANK PCL  ORD,Krung Thai Bank Pcl  Ord,71379965,113564713
04CC29-E,QQ57WH-S-US,QQ57WH-S,US BANCORP/DE  COM,813820764,15320421,SOUTH32 LTD  ORD,South32 Ltd  Ord,246959716,112972304
04CC29-E,LN5CGX-S-RU,LN5CGX-S,SBERBANK RUSSIA OJSC  ORD,812822004,216537152,MELROSE INDUSTRIES PLC  ORD,Melrose Industries Plc  Ord,254817539,111006939
04CC29-E,NBBT9V-S-GB,NBBT9V-S,COMPASS GROUP PLC  ORD,806538429,33045915,GLAXOSMITHKLINE PLC  ORD,Glaxosmithkline Plc  Ord,2268044855,"110,615,830"
04CC29-E,R17LLM-S-US,R17LLM-S,3M CO  COM,800342534,4630540,CHINA UNICOM HONG KONG LTD  ORD,China Unicom Hong Kong Ltd  Ord,114819093,108926186
04CC29-E,J86ZCK-S-BR,J86ZCK-S,BANCO BRADESCO SA  ORD,792545919,87350113,GEELY AUTOMOBILE HLDGS LTD  ORD,Geely Automobile Hldgs Ltd  Ord,162490438,108695800
04CC29-E,S48T3X-S-US,S48T3X-S,CATERPILLAR INC  COM,779712197,5583731,CENTRICA PLC  ORD,Centrica Plc  Ord,"120,067,788",107813685
04CC29-E,D8KCTT-S-FR,D8KCTT-S,ESSILORLUXOTTICA SA  ORD,776984886,5849235,CHINA MERCHANTS BANK CO  ORD H,China Merchants Bank Co  Ord H,529319979,107325120
04CC29-E,BRWF4W-S-US,BRWF4W-S,PRUDENTIAL FINANCIAL INC  COM,775701001,7613122,BANK OF AMERICA CORP  COM,Bank Of America Corp  Com,3060100061,104726217
04CC29-E,GNC42T-S-AU,GNC42T-S,WESTPAC BANKING CORP  ORD,774877134,39640424,GUARANTY TRUST BANK PLC  ORD,Guaranty Trust Bank Plc  Ord,8297863,103503338
04CC29-E,WYK7VS-S-US,WYK7VS-S,T MOBILE US INC  COM,773714653,9755575,CHINA HUARONG ASSET MNGT CO  ORD H,China Huarong Asset Mngt Co  Ord H,17786367,102355797
04CC29-E,T3YMK7-S-GB,T3YMK7-S,SHAFTESBURY PLC  ORD,768295956,75476083,INNOLUX CORP  ORD,Innolux Corp  Ord,23478886,"101,653,401"
04CC29-E,BYJSMG-S-GB,BYJSMG-S,ANGLO AMERICAN PLC  ORD,762152966,27882302,ANEKA TAMBANG TBK  ORD,Aneka Tambang Tbk  Ord,6407681,101355288
04CC29-E,BQQYHL-S-JP,BQQYHL-S,DAIKIN INDUSTRIES LTD  ORD,759372312,5798674,CHINA LIFE INSURANCE CO LTD  ORD H,China Life Insurance Co Ltd  Ord H,263913863,101251813
04CC29-E,WC6XYF-S-US,WC6XYF-S,ANTHEM INC  COM,752847883,2453472,GOME RETAIL HOLDINGS LTD  ORD,Gome Retail Holdings Ltd  Ord,10156774,"100,621,892"
04CC29-E,VBDT5Z-S-AU,VBDT5Z-S,AUSTRALIA & NEW ZEALAND BKG  ORD,749740247,39505132,PETROBRAS  ORD,Petrobras  Ord,829231961,100394074
04CC29-E,K5KCNX-S-NL,K5KCNX-S,KONINKLIJKE PHILIPS NV  ORD,746477897,16759264,PICC PROPERTY & CASUALTY  ORD H,Picc Property & Casualty  Ord H,114705233,100307145
04CC29-E,RWHXPV-S-US,RWHXPV-S,MORGAN STANLEY  COM,738366664,16618651,TELEFONICA SA  ORD,Telefonica Sa  Ord,830655329,99942167
04CC29-E,VXQL1T-S-FR,VXQL1T-S,PERNOD RICARD SA  ORD,735302787,4150705,CRRC CORP LTD  ORD H,Crrc Corp Ltd  Ord H,80825897,99463337
04CC29-E,W13Z1Q-S-SE,W13Z1Q-S,ASSA ABLOY AB  ORD B,733727093,32354464,GENTING SINGAPORE LTD  ORD,Genting Singapore Ltd  Ord,67054224,98872328
04CC29-E,PM24RF-S-CA,PM24RF-S,BANK OF NOVA SCOTIA  COM,726630062,13648198,ITAUSA INVESTIMENTOS ITAU  ORD,Itausa Investimentos Itau  Ord,348846629,98866259
04CC29-E,P321KV-S-US,P321KV-S,GENERAL ELECTRIC CO  COM,723853693,70482346,STANDARD CHARTERED PLC  ORD,Standard Chartered Plc  Ord,886935760,98857953
04CC29-E,MJGC2Z-S-US,MJGC2Z-S,LEAR CORP  COM,714841165,5284160,SIAM GLOBAL HOUSE PCL  ORD,Siam Global House Pcl  Ord,54977155,98084165
04CC29-E,JDWM79-S-US,JDWM79-S,CVS HEALTH CORP  COM,714120445,12432459,PT BANK TABUNGAN NEGARA  ORD,Pt Bank Tabungan Negara  Ord,17248485,97201942
04CC29-E,NSYZM4-S-SG,NSYZM4-S,DBS GROUP HOLDINGS LTD  ORD,707272441,37044420,ROYAL KPN NV  ORD,Royal Kpn Nv  Ord,288103684,97159015
04CC29-E,R02TC1-S-DE,R02TC1-S,INFINEON TECHNOLOGIES AG  ORD,702122217,38168462,PRUDENTIAL PLC  ORD,Prudential Plc  Ord,2075349439,95209779
04CC29-E,W13F06-S-US,W13F06-S,AMERICAN TOWER CORP  CL A,697798578,3311811,LEGAL & GENERAL GROUP PLC  ORD,Legal & General Group Plc  Ord,319805497,94066527
04CC29-E,XGGR1X-S-FR,XGGR1X-S,ENGIE SA  ORD,697126290,44629250,UBS GROUP AG  ORD REG,Ubs Group Ag  Ord Reg,1136643216,93550882
04CC29-E,L6CX6R-S-US,L6CX6R-S,CONOCOPHILLIPS  COM,694927639,11457999,WILCON DEPOT INC  ORD,Wilcon Depot Inc  Ord,"30,690,105",92980596
04CC29-E,L7MWKB-S-JP,L7MWKB-S,NIPPON TELEGRAPH & TELEPHONE  ORD,689665294,14425923,CSPC PHARMACEUTICAL GROUP  ORD H,Cspc Pharmaceutical Group  Ord H,157573724,91623817
04CC29-E,DR21V6-S-SE,DR21V6-S,NORDEA BANK ABP  ORD,689633944,90264569,CGN POWER CO LTD  ORD H,Cgn Power Co Ltd  Ord H,25234913,90597089
04CC29-E,VT5J4J-S-DE,VT5J4J-S,FRESENIUS MEDICAL CARE AG & CO  ORD,684584670,8636990,PING AN INSURANCE GROUP CHINA  ORD H,Ping An Insurance Group China  Ord H,1086145376,90289626
04CC29-E,JDRV0R-S-RU,JDRV0R-S,OIL CO LUKOIL PJSC  ORD,684219984,8281229,CHANG HWA COMMERCIAL BANK  ORD,Chang Hwa Commercial Bank  Ord,62661589,90265761
04CC29-E,FWHW51-S-US,FWHW51-S,EDWARDS LIFESCIENCES CORP  COM,683691433,3581599,NORDEA BANK ABP  ORD,Nordea Bank Abp  Ord,689633944,90264569
04CC29-E,TNZ8XF-S-DE,TNZ8XF-S,VOLKSWAGEN AG  ORD,677361135,3832158,NATIONAL GRID PLC  ORD,National Grid Plc  Ord,943684544,"90,006,385"
04CC29-E,F1RS45-S-CH,F1RS45-S,SWISS RE AG  ORD,674558548,6905460,PT SUMBER ALFARIA TRIJAYA TBK  ORD,Pt Sumber Alfaria Trijaya Tbk  Ord,6074651,89954845
04CC29-E,XHD8GP-S-US,XHD8GP-S,CELGENE CORP  COM,671948386,7322890,PT TIPHONE MOBILE INDONESIA  ORD,Pt Tiphone Mobile Indonesia  Ord,3840737,89112231
04CC29-E,PKYHNX-S-FR,PKYHNX-S,HERMES INTERNATIONAL  ORD,671658273,943362,PT KALBE FARMA  ORD,Pt Kalbe Farma  Ord,9196966,87682005
04CC29-E,LY6TC3-S-US,LY6TC3-S,BAXTER INTERNATIONAL INC  COM,670865501,8180289,BANCO BRADESCO SA  ORD,Banco Bradesco Sa  Ord,792545919,87350113
04CC29-E,B00N7M-S-CH,B00N7M-S,ABB LTD  ORD REG,669570191,35318311,MALAYAN BANKING BHD  ORD,Malayan Banking Bhd  Ord,186418437,86056225
04CC29-E,HR8NLN-S-SE,HR8NLN-S,TELEFONAKTIEBOLAGET (TELEFON)  ORD B,668920207,69197115,PT WASKITA KARYA PERSERO TBK  ORD B,Pt Waskita Karya Persero Tbk  Ord B,13262877,85866094
04CC29-E,P6LKFM-S-FR,P6LKFM-S,PEUGEOT SA  ORD,666498951,26622229,CHINA JINMAO HOLDINGS GROUP LTD  ORD,China Jinmao Holdings Group Ltd  Ord,53983029,85354061
04CC29-E,VVB1XW-S-US,VVB1XW-S,TJX COMPANIES INC  COM,664737791,11771521,COUNTRY GARDEN HOLDINGS CO LTD  ORD,Country Garden Holdings Co Ltd  Ord,124600361,85244040
04CC29-E,XHJHJN-S-US,XHJHJN-S,CIGNA CORP  COM,663214393,3746339,CREDITO VALTELLINESE SPA  ORD,Credito Valtellinese Spa  Ord,5963414,85130827
04CC29-E,F03TV7-S-FI,F03TV7-S,NOKIA OYJ  ORD,661000575,130588393,LI & FUNG LTD  ORD,Li & Fung Ltd  Ord,12435636,84630709
04CC29-E,L6H9PY-S-DE,L6H9PY-S,DEUTSCHE BOERSE AG  ORD REG,657507133,4582637,INTERNATIONAL BREWERIES PLC  ORD,International Breweries Plc  Ord,3951735,84097364
04CC29-E,H547YV-S-US,H547YV-S,BRISTOL MYERS SQUIBB CO  COM,653547519,14789489,AMP LTD  ORD,Amp Ltd  Ord,106865360,83997139
04CC29-E,MCP8JW-S-DE,MCP8JW-S,HENKEL AG & CO KGAA  ORD BRR,653348534,7096458,SMU SA  ORD,Smu Sa  Ord,22536991,83612788
04CC29-E,JS2KYX-S-JP,JS2KYX-S,SUMITOMO MITSUI FINL GROUP INC  ORD,648157399,18225206,KUNLUN ENERGY CO LTD  ORD,Kunlun Energy Co Ltd  Ord,76921996,83384278
04CC29-E,VLC999-S-IT,VLC999-S,ASSICURAZIONI GENERALI SPA  ORD,646659302,33441812,NICKEL ASIA CORP  ORD,Nickel Asia Corp  Ord,"3,669,850",82487085
04CC29-E,R71S7Q-S-JP,R71S7Q-S,KDDI CORP (DDI)  ORD,645757776,24243979,NAN YA PLASTICS CORP  ORD,Nan Ya Plastics Corp  Ord,189146054,81552023
04CC29-E,B196PR-S-HK,B196PR-S,CHINA MOBILE LTD  ORD,642327689,71460021,AVIVA PLC  ORD,Aviva Plc  Ord,432796869,81478842
04CC29-E,DG788W-S-DE,DG788W-S,BAYERISCHE MOTOREN WERKE BMW  ORD,641860856,8549881,NEW WORLD DEVELOPMENT CO LTD  ORD,New World Development Co Ltd  Ord,128287903,81233950
04CC29-E,GPHC8W-S-GB,GPHC8W-S,FERGUSON PLC  ORD,639881399,8738437,BLOOMBERRY RESORTS CORP  ORD,Bloomberry Resorts Corp  Ord,18776795,81186419
04CC29-E,JT792F-S-US,JT792F-S,PNC FINANCIAL SERVICES GROUP  COM,639184418,4559090,BHP GROUP PLC  ORD,Bhp Group Plc  Ord,2023068132,80576793
04CC29-E,RXHPCQ-S-US,RXHPCQ-S,AUTOMATIC DATA PROCESSING INC  COM,633379169,3838429,PLATINUM GROUP PUBLIC CO LTD  ORD,Platinum Group Public Co Ltd  Ord,16418057,"80,437,300"
04CC29-E,G5FWH0-S-US,G5FWH0-S,DEERE & CO  COM,630132846,3795981,LENOVO GROUP LTD  ORD,Lenovo Group Ltd  Ord,65533440,80266324
04CC29-E,D9K19L-S-US,D9K19L-S,CME GROUP INC  CL A,629851761,3057236,EDP ENERGIAS DE PORTUGAL  ORD,Edp Energias De Portugal  Ord,304932830,80154780
04CC29-E,FPVR4P-S-DE,FPVR4P-S,DAIMLER AG  ORD,626608877,11960280,YUEXIU PROPERTY CO LTD  ORD,Yuexiu Property Co Ltd  Ord,19451323,80125735
04CC29-E,VPX4TD-S-CA,VPX4TD-S,ENBRIDGE INC  COM,625395561,17223783,HUTCHISON PORT HOLDINGS TRUST  ORD,Hutchison Port Holdings Trust  Ord,17525222,79660100
04CC29-E,RXMCD5-S-HK,RXMCD5-S,HONG KONG EXCHANGES & CLEARING  ORD,623928923,17939792,CHINA MINSHENG BANKING CORP  ORD H,China Minsheng Banking Corp  Ord H,55359167,79064194
04CC29-E,VNRZRD-S-AU,VNRZRD-S,NATIONAL AUSTRALIA BANK LTD  ORD,622378142,32757796,PT TIMAH TBK  ORD,Pt Timah Tbk  Ord,5812581,78932394
04CC29-E,D3Z3H9-S-FR,D3Z3H9-S,LEGRAND SA  ORD,621844199,8725687,SAMSUNG ELECTRONICS CO LTD  ORD,Samsung Electronics Co Ltd  Ord,3088806325,78417117
04CC29-E,KMBJBS-S-JP,KMBJBS-S,FAST RETAILING CO LTD  ORD,616493305,953529,ING GROEP NV  ORD,Ing Groep Nv  Ord,913682297,78219862
04CC29-E,XBVTLW-S-JP,XBVTLW-S,HONDA MOTOR CO LTD  ORD,616268987,23372552,DEUTSCHE TELEKOM AG  ORD REG,Deutsche Telekom Ag  Ord Reg,1320988445,77885852
04CC29-E,SJS3TD-S-NL,SJS3TD-S,ROYAL AHOLD DELHAIZE NV  ORD,613195007,26782162,MALAYSIAN RESOURCES CORP BHD  ORD,Malaysian Resources Corp Bhd  Ord,17744831,77559470
04CC29-E,HTLNY7-S-RU,HTLNY7-S,GAZPROM PJSC  ORD,612244035,159688480,MEITU INC  ORD,Meitu Inc  Ord,21305819,"77,200,591"
04CC29-E,K38ZDV-S-FI,K38ZDV-S,SAMPO OYJ  ORD A,611978696,12969008,SINGHA ESTATE PUBLIC CO LTD  ORD,Singha Estate Public Co Ltd  Ord,9148336,77149064
04CC29-E,VWFT6H-S-ES,VWFT6H-S,INDUSTRIA DE DISENO TEXTIL SA  ORD,604816769,19465097,TAYLOR WIMPEY PLC  ORD,Taylor Wimpey Plc  Ord,157277560,77087396
04CC29-E,KZJCW9-S-US,KZJCW9-S,EATON CORP PLC  COM,604249486,7488530,CHINA EVERBRIGHT INTL LTD  ORD,China Everbright Intl Ltd  Ord,72192904,76978668
04CC29-E,NYHJP1-S-US,NYHJP1-S,STRYKER CORP  COM,598129196,2910746,CHINA COMMUNICATIONS SERVICE  ORD H,China Communications Service  Ord H,54322837,76882456
04CC29-E,N4JRXW-S-JP,N4JRXW-S,SHIN-ETSU CHEMICAL CO LTD  ORD,597872441,6628532,NESTLE SA  ORD REG,Nestle Sa  Ord Reg,7987426905,76801591
04CC29-E,HSHBL4-S-JP,HSHBL4-S,SOMPO HOLDINGS INC  ORD,596842857,14576818,PT ADHI KARYA PERSERO TBK  ORD,Pt Adhi Karya Persero Tbk  Ord,"9,056,330",76631667
04CC29-E,NL8Q9M-S-CA,NL8Q9M-S,CANADIAN NATIONAL RAILWAY CO  COM,592661434,6334560,PT BANK CENTRAL ASIA  ORD,Pt Bank Central Asia  Ord,168017614,76616467
04CC29-E,X31PTN-S-FR,X31PTN-S,ORANGE  ORD,589569729,39346382,SINO BIOPHARMACEUTICAL LTD  ORD,Sino Biopharmaceutical Ltd  Ord,87153470,75874696
04CC29-E,DLNFXM-S-US,DLNFXM-S,FEDERAL REALTY INVESTMENT TRUST  SBI,588739485,4469968,TENCENT HOLDINGS LTD  ORD,Tencent Holdings Ltd  Ord,3496516546,75847185
04CC29-E,BDN723-S-FR,BDN723-S,VIVENDI SA  ORD,587902314,20973201,COLBUN SA  ORD,Colbun Sa  Ord,14784014,75695121
04CC29-E,LX1RL8-S-US,LX1RL8-S,COLGATE PALMOLIVE CO  COM,586357722,7923753,ALROSA PJSC  ORD,Alrosa Pjsc  Ord,96664894,75618698
04CC29-E,B7N5W3-S-JP,B7N5W3-S,RECRUIT HOLDINGS CO LTD  ORD,584420232,17775430,SHAFTESBURY PLC  ORD,Shaftesbury Plc  Ord,768295956,75476083
04CC29-E,JK7YB9-S-US,JK7YB9-S,ALLERGAN PLC  COM,583543006,3513626,PT AKR CORPORINDO TBK  ORD,Pt Akr Corporindo Tbk  Ord,22971688,75235606
04CC29-E,LJQMXR-S-US,LJQMXR-S,INTUIT INC  COM,583209195,2064092,QUILTER PLC  ORD,Quilter Plc  Ord,137024557,74367209
04CC29-E,HG5HFV-S-US,HG5HFV-S,GOLDMAN SACHS GROUP INC  COM,575830204,2721572,DS SMITH PLC  ORD,Ds Smith Plc  Ord,340101310,73918516
04CC29-E,X5LK6N-S-ES,X5LK6N-S,AMADEUS IT GROUP SA  ORD A,574662147,7043989,VISTA LAND & LIFESCAPES INC  ORD,Vista Land & Lifescapes Inc  Ord,10730458,73784351
04CC29-E,NPKC50-S-SE,NPKC50-S,INVESTOR AB  ORD B,570539826,11703189,PT INTEGRA INDOCABINET TBK  ORD,Pt Integra Indocabinet Tbk  Ord,4529962,73753862
04CC29-E,GNCJW6-S-GB,GNCJW6-S,LAND SECURITIES GROUP PLC  ORD,567988445,54179845,MICROSOFT CORP  COM,Microsoft Corp  Com,10220315754,73580387
04CC29-E,NFMH78-S-US,NFMH78-S,CSX CORP  COM,564215296,7187456,CHINA ZHENGTONG AUTO SERVICES  ORD,China Zhengtong Auto Services  Ord,27840715,73365433
04CC29-E,FDM08L-S-FR,FDM08L-S,CREDIT AGRICOLE SA  ORD,563838251,45472807,PT SARIMELATI KENCANA TBK  ORD,Pt Sarimelati Kencana Tbk  Ord,5693604,73041740
04CC29-E,JDX34R-S-IN,JDX34R-S,RELIANCE INDUSTRIES LTD  ORD,562420843,30215960,TIANJIN PORT DEVELOPMENT HLDGS  ORD,Tianjin Port Development Hldgs  Ord,"7,394,280",72336924
04CC29-E,QR4XC8-S-US,QR4XC8-S,APPLIED MATERIALS INC  COM,560572840,12112637,BOSIDENG INTERNATIONAL HLDGS  ORD,Bosideng International Hldgs  Ord,24138871,71562869
04CC29-E,W7T9H9-S-US,W7T9H9-S,INTUITIVE SURGICAL INC  COM,557252808,1055903,CHINA MOBILE LTD  ORD,China Mobile Ltd  Ord,642327689,71460021
04CC29-E,QLL3Y6-S-US,QLL3Y6-S,BECTON DICKINSON & CO  COM,557238159,2200435,PT XL AXIATA (PT EXCELCOMINDO)  ORD,Pt Xl Axiata (Pt Excelcomindo)  Ord,"15,012,064",71316217
04CC29-E,J1HN11-S-FR,J1HN11-S,DASSAULT SYSTEMES SA  ORD,557172844,3551593,UNI PRESIDENT ENTERPRISES  ORD,Uni President Enterprises  Ord,189186947,71274572
04CC29-E,GKYCHN-S-IT,GKYCHN-S,INTESA SANPAOLO SPA  ORD,554545194,240372946,CIFI HOLDINGS GROUP CO LTD  ORD,Cifi Holdings Group Co Ltd  Ord,50994783,71270539
04CC29-E,WNC8BB-S-IE,WNC8BB-S,SMURFIT KAPPA GROUP PLC  ORD,551499194,16656434,BANGKOK AIRWAYS PCL  ORD,Bangkok Airways Pcl  Ord,"25,760,640",70991374
04CC29-E,PZ9MCG-S-SE,PZ9MCG-S,ATLAS COPCO AB  ORD A,548437821,17998138,GENERAL ELECTRIC CO  COM,General Electric Co  Com,723853693,70482346
04CC29-E,RT6LNX-S-DE,RT6LNX-S,E ON SE  ORD REG,546719187,51616676,AT&T INC  COM,At&T Inc  Com,2372001858,70364932
04CC29-E,MXVKRF-S-FR,MXVKRF-S,VALEO SA  ORD,544567406,19135109,BOC HONG KONG HOLDINGS LTD  ORD,Boc Hong Kong Holdings Ltd  Ord,278057765,"70,201,007"
04CC29-E,G7VKY3-S-US,G7VKY3-S,BOSTON SCIENTIFIC CORP  COM,543784542,12810001,CHUNGHWA TELECOM CO LTD  ORD,Chunghwa Telecom Co Ltd  Ord,251179780,69311050
04CC29-E,NXC32S-S-US,NXC32S-S,S&P GLOBAL INC  COM,534531538,2218986,TELEFONAKTIEBOLAGET (TELEFON)  ORD B,Telefonaktiebolaget (Telefon)  Ord B,668920207,69197115
04CC29-E,JPYYTB-S-US,JPYYTB-S,EQUINIX INC  COM,534431175,1033736,WANT WANT CHINA HOLDINGS LTD  ORD,Want Want China Holdings Ltd  Ord,55084496,68759357
04CC29-E,TJFV1M-S-JP,TJFV1M-S,TOKIO MARINE HOLDINGS INC  ORD,534281296,10246718,TAIWAN CEMENT CORP  ORD,Taiwan Cement Corp  Ord,97358355,68611506
04CC29-E,PSMHG5-S-JP,PSMHG5-S,MITSUBISHI CORP  ORD,532394092,19470028,AMBEV SA  ORD,Ambev Sa  Ord,332162529,68243413
04CC29-E,LGFX0C-S-CH,LGFX0C-S,LONZA GROUP AG  ORD REG,530372242,1577501,AKBANK (TURK ANONIM SIRK)  ORD,Akbank (Turk Anonim Sirk)  Ord,85922185,67279136
04CC29-E,BCL623-S-HK,BCL623-S,CHINA MERCHANTS BANK CO  ORD H,529319979,107325120,SCENTRE GROUP  ORD,Scentre Group  Ord,182015832,67259819
04CC29-E,SZF3KC-S-US,SZF3KC-S,SCHLUMBERGER NV  COM,527249311,13028152,GUANGZHOU AUTOMOBILE GROUP  ORD H,Guangzhou Automobile Group  Ord H,67095493,67151901
04CC29-E,TY1NFD-S-US,TY1NFD-S,NORFOLK SOUTHERN CORP  COM,527175104,2582799,PCCW LTD  ORD,Pccw Ltd  Ord,39015879,67112547
04CC29-E,Q8J84J-S-DE,Q8J84J-S,MUENCHENER RUECKVER  ORD REG,521757222,2072886,GREENLAND HONG KONG HLDGS LTD  ORD,Greenland Hong Kong Hldgs Ltd  Ord,26743185,"67,086,056"
04CC29-E,X69WTM-S-JP,X69WTM-S,HITACHI LTD  ORD,520655003,13932522,GMR INFRASTRUCTURE LTD  ORD,Gmr Infrastructure Ltd  Ord,14634463,66921817
04CC29-E,MBJF57-S-CA,MBJF57-S,SUNCOR ENERGY INC  COM,520362153,16170359,RATCHTHANI LEASING PCL  ORD,Ratchthani Leasing Pcl  Ord,15163921,66863269
04CC29-E,GQMKDX-S-FR,GQMKDX-S,MICHELIN SCA  ORD REG,517734958,4121188,CAPITAL & COUNTIES PROPERTIES  ORD,Capital & Counties Properties  Ord,186424213,66809136
04CC29-E,CQJ281-S-US,CQJ281-S,ZOETIS INC  CL A,516918511,4551541,HANNSTAR DISPLAY CORP  ORD,Hannstar Display Corp  Ord,14414530,65901018
04CC29-E,PQJ0KQ-S-US,PQJ0KQ-S,WASTE MANAGEMENT INC  COM,516681046,4377540,ITV PLC  ORD,Itv Plc  Ord,89829852,65322250
04CC29-E,MTDQ28-S-US,MTDQ28-S,CHARTER COMMUNICATIONS INC  CL A,515454748,1243168,ALUMINA LTD  ORD,Alumina Ltd  Ord,103207754,64969786
04CC29-E,T7HNDH-S-JP,T7HNDH-S,EAST JAPAN RAILWAY CO  ORD,515106083,5447461,UNICREDIT SPA  ORD,Unicredit Spa  Ord,833565012,64710395
04CC29-E,M3RYNN-S-JP,M3RYNN-S,CENTRAL JAPAN RAILWAY CO  ORD,514584213,2523835,SIHUAN PHARMACEUTICAL HLDGS GRP  ORD,Sihuan Pharmaceutical Hldgs Grp  Ord,14396923,64386955
04CC29-E,C6M0W9-S-US,C6M0W9-S,UNITED PARCEL SERVICE INC  CL B,509893624,4819866,BEIJING ENTERPRISES WATER GROUP  ORD,Beijing Enterprises Water Group  Ord,37639707,64180106
04CC29-E,CC0SQN-S-US,CC0SQN-S,ILLUMINA INC  COM,503835812,1666730,COMPAL ELECTRONICS INC  ORD,Compal Electronics Inc  Ord,40154736,64089660
04CC29-E,B6W3G0-S-CH,B6W3G0-S,SIKA AG  ORD REG,499209609,3188208,SHUI ON LAND LTD  ORD,Shui On Land Ltd  Ord,14588467,63785875
04CC29-E,KC7R1F-S-JP,KC7R1F-S,MIZUHO FINANCIAL GROUP INC  ORD,497655357,337739216,TELSTRA CORP LTD  ORD,Telstra Corp Ltd  Ord,170209239,63557155
04CC29-E,VQWZMB-S-JP,VQWZMB-S,KAO CORP  ORD,497419558,6469390,TALAAT MOUSTAFA GROUP HOLDING  ORD,Talaat Moustafa Group Holding  Ord,39958473,63512848
04CC29-E,W926PT-S-US,W926PT-S,EOG RESOURCES INC  COM,496502379,5594393,CHINA EVERBRIGHT BANK CO LTD  ORD H,China Everbright Bank Co Ltd  Ord H,28672776,63036487
04CC29-E,D1RR34-S-US,D1RR34-S,MICRON TECHNOLOGY INC  COM,494855627,11145397,AXA SA  ORD,Axa Sa  Ord,1680232259,62991269
04CC29-E,J61VBK-S-DE,J61VBK-S,FRESENIUS SE & CO KGAA  ORD BRR,494568358,9383502,FAR EASTERN NEW CENT (TEXTILE)  ORD,Far Eastern New Cent (Textile)  Ord,"68,500,685",62914506
04CC29-E,M6459C-S-US,M6459C-S,INGERSOLL RAND PLC  ORD,492696384,3874313,SUNWAY BHD  ORD,Sunway Bhd  Ord,25596161,62596076
04CC29-E,G3B54B-S-JP,G3B54B-S,NINTENDO CO LTD  ORD,491277594,1273606,LIBERBANK SA  ORD,Liberbank Sa  Ord,26564852,62567366
04CC29-E,WC0FKB-S-US,WC0FKB-S,APTIV PLC  COM,490379594,6070557,CHINA DONGXIANG GROUP CO LTD  ORD,China Dongxiang Group Co Ltd  Ord,7913817,62564766
04CC29-E,LVSKVH-S-NL,LVSKVH-S,HEINEKEN NV  ORD,490292865,4387738,MEGAWIDE CONSTRUCTION CORP  ORD,Megawide Construction Corp  Ord,23128132,62434219
04CC29-E,G6L6W5-S-US,G6L6W5-S,RAYTHEON CO  COM,490214473,2752004,OLD MUTUAL LTD  ORD,Old Mutual Ltd  Ord,97275396,62425251
04CC29-E,HQ4HJN-S-FR,HQ4HJN-S,AIR LIQUIDE SA  ORD,486808136,3510007,POSTAL SAVINGS BANK OF CHINA  ORD H,Postal Savings Bank Of China  Ord H,37208820,62226269
04CC29-E,TTN57D-S-CA,TTN57D-S,WASTE CONNECTIONS INC  COM,486589172,5015452,GREENTOWN SERVICE GROUP CO LTD  ORD,Greentown Service Group Co Ltd  Ord,52282867,61811769
04CC29-E,S8TF9W-S-US,S8TF9W-S,AMERICAN INTERNATIONAL GROUP  COM,486178547,8644711,YONGHUI SUPERSTORES CO LTD  ORD A,Yonghui Superstores Co Ltd  Ord A,89748259,61708099
04CC29-E,W9VPHX-S-US,W9VPHX-S,SERVICENOW INC  COM,485505684,1612440,ASSURA PLC  ORD,Assura Plc  Ord,50851208,61666980
04CC29-E,S38X5X-S-US,S38X5X-S,BIOGEN INC  COM,484953068,2075820,FOCUS MEDIA INFO TECHNOLOGY  ORD A,Focus Media Info Technology  Ord A,45693352,"60,302,151"
04CC29-E,RDKWL9-S-US,RDKWL9-S,ALEXION PHARMACEUTICALS INC  COM,482737720,3923421,TAIWAN BUSINESS BANK  ORD,Taiwan Business Bank  Ord,26204085,60257284
04CC29-E,J0CTMC-S-JP,J0CTMC-S,NTT DOCOMO INC  ORD,480846314,19854447,CHINA REINSURANCE GROUP CORP  ORD H,China Reinsurance Group Corp  Ord H,10524492,60122775
